,Street,City,State,Zipcode,Neighbourhood,Subdivision,Price,Zestimate,Bedroom,Bathroom,Year_Built,Longitude,Latitude,Living_Area(Sqft),Home_Type,Lot_Size(Sqft),HOA_Per_Month,Brokerage,Last_Sold_Price,Zpid,Home_Status,hasHeating,hasCooling,hasFireplace,laundryFeatures,furnished,buildingArea,parking,hasGarage,garageSpaces,hasOpenParking,hasCarport,levels,hasPrivatePool,hasSpa,hasView,frontageType,architecturalStyle,roofType,propertyCondition,isNewConstruction,developmentStatus,hasHomeWarranty,hasElectricOnProperty,greenBuildingVerificationType,hasPetsAllowed,hasRentControl,securityFeatures,Is_New_Home,Is_For_Auction,Is_Bank_Owned,Price_History,Event,Date,Agent_Name,Agent_Phone_No.,Posting_Group_Name,First_Nearby_School_Name,First_Nearby_School_Rating,Second_Nearby_School_Name,Second_Nearby_School_Rating,Third_Nearby_School_Name,Third_Nearby_School_Rating
684,2816 Stringham Way,Dublin,CA,94568,,,1050000,946155.0,4.0,4.0,2017.0,-121.854248046875,37.706119537353516,2298.0,SINGLE_FAMILY,2038.0,117.0,Compass,850000.0,241576382,FOR_SALE,True,True,False,In Laundry Room,False,,2.0,True,2.0,False,False,,False,False,False,,,Tile,,False,,False,,,False,False,,False,False,False,1050000.0,Listed for sale,2020-09-24,Manel Sousou Team,925-413-4511,Compass,Cottonwood Creek,,Dublin High School,9,,
685,34279 Mimosa Ter,Fremont,CA,94555,,,1435000,1361971.0,4.0,3.0,1992.0,-122.06021118164062,37.55895233154297,2159.0,SINGLE_FAMILY,3598.0,40.0,Valley Vine Realty,0.0,25059342,FOR_SALE,True,True,True,In Garage,False,,2.0,True,2.0,False,False,,False,False,False,,,Tile,,False,,False,,,False,False,,False,False,False,1435000.0,Listed for sale,2020-09-24,Heidi Tang,510-316-4797,Valley Vine Realty,Ardenwood Elementary School,8,Thornton Junior High School,8,American High School,10
686,200 Poinsettia Ave,San Mateo,CA,94403,San Mateo Village/Glendale Villa,,1798000,1772314.0,4.0,2.0,1948.0,-122.290918,37.539893,2032.0,SINGLE_FAMILY,9239.0,,Keller Williams Realty Peninsula Estates,1350000.0,15539200,FOR_SALE,True,True,,,False,,,True,1.0,False,False,,True,,,,,Composition,,False,,False,,,,False,,False,False,False,1798000.0,Listed for sale,2020-09-17,Caroline Huo,650-627-3700,Keller Williams Realty Peninsula Estates,George Hall Elementary School,7,Abbott Middle School,5,Hillsdale High School,8
687,93 Kearney St,South San Francisco,CA,94080,,,898000,960057.0,3.0,1.0,1950.0,-122.42124938964844,37.66862869262695,960.0,SINGLE_FAMILY,5501.0,,Compass,,15483180,FOR_SALE,True,True,True,,False,,0.0,False,0.0,False,False,,,False,False,,,,,False,,False,,,False,False,,False,False,False,898000.0,Listed for sale,2020-09-18,Regina Saulog,415-810-4430,Compass,Martin Elementary School,4,Parkway Heights Middle School,4,South San Francisco High School,6
688,390 S Overlook Dr,San Ramon,CA,94582,,,615000,615130.0,2.0,2.0,1988.0,-121.94479370117188,37.766334533691406,1079.0,CONDO,,538.0,J. Rockcliff Realtors Inc.,550000.0,68042860,FOR_SALE,True,True,True,"Dryer,In Unit,Washer",False,,1.0,True,1.0,False,False,,False,False,True,,,Composition,,False,,False,,,False,False,,False,False,False,615000.0,Listed for sale,2020-09-09,The Nagle Team,925-872-1478,J. Rockcliff Realtors Inc.,Walt Disney Elementary School,9,Iron Horse Middle School,9,California High School,9
689,7 Eugenia Ave,San Francisco,CA,94110,,,895000,928999.0,2.0,1.0,1987.0,-122.421613,37.742222,966.0,SINGLE_FAMILY,,,Vanguard Properties,253500.0,15161727,FOR_SALE,True,True,True,,False,,,,,False,False,,,,True,,,,,False,,False,,,,False,,False,False,False,895000.0,Listed for sale,2020-09-17,Shelley Trew,415-321-7000,Vanguard Properties,Serra (Junipero) Elementary School,3,Revere (Paul) Elementary School,1,O'connell (John) High School,2
690,525 Almer Rd APT 211,Burlingame,CA,94010,,,1288888,1184288.0,2.0,2.0,1975.0,-122.35323333740234,37.57829284667969,1408.0,CONDO,46982.0,577.0,,396000.0,15628998,FOR_SALE,False,False,True,,False,,0.0,False,0.0,False,False,,True,False,False,,,,,False,,False,,,False,False,,False,False,False,1288888.0,Listed for sale,2020-08-19,,,,McKinley Elementary School,8,Burlingame Intermediate School,8,Burlingame High School,10
691,1146 S Chanterella Dr,San Ramon,CA,94582,Bridges,,1350000,1364696.0,4.0,3.0,2001.0,-121.939272,37.769298,2225.0,SINGLE_FAMILY,5105.0,40.0,RE/MAX Accord,829000.0,50918988,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,True,True,,,Tile,,False,,False,,,,False,,False,False,False,1350000.0,Listed for sale,2020-09-23,Peter Bareiss,925-362-1620,RE/MAX Accord,Coyote Creek Elementary School,9,Gale Ranch Middle School,9,Dougherty Valley High School,10
692,3414 Hannah St,Oakland,CA,94608,,,899000,1041881.0,3.0,3.0,2005.0,-122.28728485107422,37.82557678222656,1988.0,SINGLE_FAMILY,1825.0,,WINKLER REAL ESTATE GROUP,560000.0,24740922,FOR_SALE,True,True,,Laundry Room,False,,2.0,True,2.0,False,False,,,False,False,,Contemporary,,Existing,False,,False,,,False,False,,False,False,False,899000.0,Listed for sale,2020-09-24,Winkler Real Estate Group,510-528-2200,WINKLER REAL ESTATE GROUP,Vincent Academy,1,Oakland Adult And Career Education,,,
693,186 Kuss Rd,Danville,CA,94526,,,3799000,3200262.0,6.0,6.0,1999.0,-122.02075958251953,37.82537078857422,5085.0,SINGLE_FAMILY,56627.0,,Compass,2200000.0,54627407,FOR_SALE,True,True,True,"In Laundry Room,Hookups Only",False,,3.0,True,3.0,False,False,,True,True,True,,,Tile,,False,,False,,,False,False,,False,False,False,3799000.0,Listed for sale,2020-09-24,Khrista Jarvis Team,925-984-4000,Compass,Montair Elementary School,10,Stone Valley Middle School,10,San Ramon Valley High School,10
694,1808 Mark Twain St,Palo Alto,CA,94303,,,5680000,5713609.0,5.0,6.0,2020.0,-122.13861083984375,37.44304275512695,3100.0,SINGLE_FAMILY,7631.0,,Coldwell Banker Realty,2600000.0,19469821,FOR_SALE,True,True,True,"Tub / Sink,Gas Hookup,Inside,Electricity Hookup (110V)",False,,0.0,False,0.0,False,False,,,False,False,,,Slate,,False,,False,,,False,False,"Fire System - Sprinkler,Fire Alarm,Panic Alarm,Video / Audio System",False,False,False,5680000.0,Listed for sale,2020-09-23,Judy Shen,650-380-2000,Coldwell Banker Realty,Walter Hays Elementary School,8,David Starr Jordan Middle School,8,Palo Alto High School,9
695,1518 Lago St APT 107,San Mateo,CA,94403,,,750000,,2.0,2.0,1963.0,-122.28367614746094,37.54548645019531,889.0,CONDO,,428.0,Compass,,2077733584,FOR_SALE,True,True,,,False,,0.0,False,0.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,750000.0,Listed for sale,2020-09-24,Emma Elfving,650-773-5115,Compass,Parkside Elementary School,4,Bowditch Middle School,8,Hillsdale High School,8
696,676 Windmill Ln,Pleasanton,CA,94566,,,1598000,1571800.0,4.0,4.0,1981.0,-121.86974334716797,37.65327835083008,2758.0,SINGLE_FAMILY,12552.0,,Investment Real Estate,425000.0,24932090,FOR_SALE,True,True,True,"In Laundry Room,Cabinets,Sink",False,,2.0,True,2.0,False,False,,,False,False,,,Shake / Shingle,,False,,False,,,False,False,,False,False,False,1598000.0,Listed for sale,2020-09-24,Mike Carey,925-963-0569,Investment Real Estate,Valley View Elementary School,6,Pleasanton Middle School,8,Amador Valley High School,9
697,6329 Wood Dr,Oakland,CA,94611,,,1398000,1839181.0,4.0,3.0,1954.0,-122.215748,37.825137,2466.0,SINGLE_FAMILY,7448.0,,THE GRUBB COMPANY,,24813295,FOR_SALE,True,True,True,In Garage,False,,,True,2.0,False,False,,,,True,,,Composition,Existing,False,,False,,,,False,,False,False,False,1398000.0,Listed for sale,2020-09-24,Dana Cohen,510-339-0400,THE GRUBB COMPANY,Lodestar  A Lighthouse Community Charter Public,2,,,,
698,3059 Arguello Dr,Burlingame,CA,94010,,,2880000,3044853.0,4.0,2.0,1964.0,-122.39643859863281,37.5772590637207,2220.0,SINGLE_FAMILY,11935.0,,Golden Gate Sotheby's International Realty,1805000.0,63158042,FOR_SALE,True,True,True,"In Garage,Washer / Dryer",False,,2.0,True,2.0,False,False,,False,False,True,,,Tile,,False,,False,,,False,False,,False,False,False,2880000.0,Listed for sale,2020-09-08,Gilson Team,650-649-6957,Golden Gate Sotheby's International Realty,Franklin Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
699,174 Copper Ridge Rd,San Ramon,CA,94582,,,610000,610005.0,2.0,2.0,1988.0,-121.947258,37.76945,1079.0,CONDO,1201.0,479.0,Coldwell Banker Realty,180000.0,68042661,FOR_SALE,True,True,,,False,,,,,False,False,,,True,,,,Composition,,False,,False,,,,False,,False,False,False,610000.0,Listed for sale,2020-09-16,lisa lyons,415-474-1750,Coldwell Banker Realty,Walt Disney Elementary School,9,Iron Horse Middle School,9,California High School,9
700,6294 Kerry Ct,Dublin,CA,94568,,,800000,806990.0,3.0,3.0,2003.0,-121.90848,37.708835,1791.0,TOWNHOUSE,1646.0,138.0,Benson-Rubino Real Estate,575000.0,64961973,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,800000.0,Listed for sale,2020-09-17,Yvonne Benson,925-413-7879,Benson-Rubino Real Estate,Frederiksen Elementary School,6,Wells Middle School,6,Dublin High School,9
701,10090 Pasadena Ave APT A4,Cupertino,CA,95014,Cupertino (18),,1325000,1326123.0,3.0,2.0,1985.0,-122.0542221069336,37.321327209472656,1491.0,CONDO,1306.0,404.0,Intero Real Estate Services,900000.0,19634371,FOR_SALE,True,True,,"Washer / Dryer,Electricity Hookup (220V)",False,,1.0,True,1.0,False,False,,,False,False,,,,,False,,False,,,False,False,,False,False,False,1325000.0,Listed for sale,2020-07-31,Mini Kalkat,650-823-7835,Intero Real Estate Services,Abraham Lincoln Elementary School,9,John F. Kennedy Middle School,9,Monta Vista High School,10
702,37180 Oak St,Fremont,CA,94536,,,899950,819616.0,2.0,1.0,1925.0,-122.01097869873047,37.557373046875,1131.0,SINGLE_FAMILY,5658.0,,Everhome,635000.0,25006427,FOR_SALE,True,True,False,"In Garage,220 Volt Outlet",False,,1.0,True,1.0,False,False,,False,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,899950.0,Listed for sale,2020-09-24,Omar Murillo,510-552-6111,Everhome,Oliveira Elementary School,7,Thornton Junior High School,8,American High School,10
703,9694 Tareyton Ave,San Ramon,CA,94583,,,970000,928295.0,4.0,2.0,1968.0,-121.947568,37.734142,1611.0,SINGLE_FAMILY,7448.0,,ASSIST-2-SELL BUYERS & SELLERS,266000.0,18444493,FOR_SALE,True,True,True,"In Garage,Hookups only",False,,,True,2.0,False,False,,,,,,,Composition,Existing,False,,False,,,,False,,False,False,False,970000.0,Listed for sale,2020-09-23,ELDON BRITTNER,925-939-7653,ASSIST-2-SELL BUYERS & SELLERS,Country Club Elementary School,8,Pine Valley Middle School,9,California High School,9
704,32325 Pegasus Ct,Union City,CA,94587,,,218504,,4.0,2.0,1978.0,-122.067296,37.586577,1588.0,SINGLE_FAMILY,6969.0,,,304000.0,25000172,PRE_FORECLOSURE,True,True,True,,False,,,True,2.0,False,False,,False,False,,,,Other,,False,,False,,,,False,,False,False,False,0.0,Listing removed,2020-09-23,,,,Pioneer Elementary School,6,Cesar Chavez Middle School,3,James Logan high school,7
705,3471 Ashbourne Cir,San Ramon,CA,94583,,,2350000,2177212.0,5.0,6.0,2005.0,-121.98802947998047,37.75206756591797,5312.0,SINGLE_FAMILY,14609.0,173.0,,1785000.0,68041684,FOR_SALE,True,True,True,In Unit,False,,3.0,True,3.0,False,False,,False,True,True,,,Slate,,False,,False,,,False,False,,False,False,False,2350000.0,Listed for sale,2020-06-30,,,,Bollinger Canyon Elementary School,9,Iron Horse Middle School,9,California High School,9
706,1606 Hidden Creek Ln,Milpitas,CA,95035,,,1238000,1225929.0,4.0,4.0,2017.0,-121.920063,37.452768,2413.0,SINGLE_FAMILY,2252.0,257.0,Coldwell Banker Realty,1105500.0,243211060,FOR_SALE,True,True,,,False,,,True,2.0,False,False,,,,,,,Tile,,False,,False,,,,False,,False,False,False,1238000.0,Back on market,2020-08-26,Serena Zhang,408-252-1133,Coldwell Banker Realty,Joseph Weller Elementary School,7,Thomas Russell Middle School,10,Milpitas High School,10
707,1564 Darlene Ave,San Jose,CA,95125,,,1799000,1517666.0,5.0,4.0,1964.0,-121.89923858642578,37.281410217285156,2335.0,SINGLE_FAMILY,7492.0,,Compass,1365000.0,19693256,FOR_SALE,True,True,True,"In Garage,Washer / Dryer",False,,2.0,True,2.0,False,False,,False,False,True,,,Composition,,False,,False,,,False,False,,False,False,False,1799000.0,Listed for sale,2020-09-24,Anita Hunter,408-930-1265,Compass,Schallenberger Elementary School,5,Willow Glen Middle School,5,Willow Glen High School,7
708,908 La Gonda Way,Danville,CA,94526,,,1445000,1493166.0,4.0,2.0,1968.0,-122.0140609741211,37.836483001708984,2065.0,SINGLE_FAMILY,22811.0,,Keller Williams Realty,880000.0,18430343,FOR_SALE,True,True,True,"In Laundry Room,Dryer,Washer",False,,2.0,True,2.0,False,False,,True,True,True,,,,,False,,False,,,False,False,,False,False,False,1445000.0,Listed for sale,2020-09-19,Heather Gass,510-220-0603,Keller Williams Realty,Montair Elementary School,10,Stone Valley Middle School,10,San Ramon Valley High School,10
709,33345 5th St,Union City,CA,94587,,,1150000,1150007.0,0.0,,1980.0,-122.022838,37.604011,2483.0,MULTI_FAMILY,4957.0,,Re/Max Accord,210000.0,25002410,FOR_SALE,,,True,,False,,,,,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,1150000.0,Price change,2020-07-14,Criselda C. Leete,925-847-8900,Re/Max Accord,Hillview Crest Elementary School,3,Cesar Chavez Middle School,3,James Logan high school,7
710,1116 Hamilton Ln,Burlingame,CA,94010,,,2398000,2484642.0,3.0,3.0,1945.0,-122.377666,37.592668,2639.0,SINGLE_FAMILY,5000.0,,Compass,,15512087,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,2398000.0,Listed for sale,2020-09-25,The Harber Group,650-375-1111,Compass,Lincoln Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
711,1769 Park Blvd,Palo Alto,CA,94306,,,2488000,2495769.0,2.0,1.0,1921.0,-122.150385,37.430964,1052.0,SINGLE_FAMILY,9016.0,,Deleon Realty,,19497599,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,2488000.0,Listed for sale,2020-09-16,DeLeon Team,650-543-8500,Deleon Realty,Walter Hays Elementary School,8,David Starr Jordan Middle School,8,Palo Alto High School,9
712,34226 Petard Ter,Fremont,CA,94555,,,1048000,1183091.0,3.0,3.0,1987.0,-122.04983520507812,37.56796646118164,1755.0,TOWNHOUSE,2966.0,330.0,Coldwell Banker Realty,,25054894,FOR_SALE,True,True,True,"In Garage,Hookups Only",False,,2.0,True,2.0,False,False,,True,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,1048000.0,Listed for sale,2020-09-23,Joe Schembri,510-608-7600,Coldwell Banker Realty,Forest Park Elementary School,9,Thornton Junior High School,8,American High School,10
713,1336 Berkeley Way,Berkeley,CA,94702,,,769000,836519.0,2.0,1.0,1906.0,-122.28575134277344,37.8704948425293,1382.0,CONDO,,,RED OAK REALTY,,24837499,FOR_SALE,True,True,,,False,,0.0,False,0.0,False,False,,,False,False,,Craftsman,Composition,Existing,False,,False,,,False,False,,False,False,False,769000.0,Listed for sale,2020-09-16,TRACY DAVIS,510-301-3924,RED OAK REALTY,Jefferson Elementary School,8,Martin Luther King Middle School,8,Berkeley High School,8
714,"Plan 3 Plan, Boulevard   Newbury",Dublin,CA,94568,,Boulevard   Newbury,1158880,1352156.0,5.0,4.0,2020.0,-121.897,37.7076,2828.0,SINGLE_FAMILY,,,Lennar,,2077849511,FOR_SALE,,,,,False,,,True,2.0,False,False,,,,,,,,,True,,False,,,,False,,True,False,False,,,,,,,Frederiksen Elementary School,6,Wells Middle School,6,Dublin High School,9
715,21972 Mcclellan Rd,Cupertino,CA,95014,,,3555000,3555005.0,4.0,4.0,1957.0,-122.058717,37.31502,3814.0,SINGLE_FAMILY,15716.0,,Intero Real Estate Services,545500.0,19632682,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,3555000.0,Listed for sale,2020-07-24,Jennifer Yi,408-342-3000,Intero Real Estate Services,Abraham Lincoln Elementary School,9,John F. Kennedy Middle School,9,Monta Vista High School,10
716,2267 Segundo Ct UNIT 4,Pleasanton,CA,94588,,,470000,486292.0,2.0,1.0,1972.0,-121.90373992919922,37.65013122558594,810.0,CONDO,,350.0,Bay Area Realty Brokers,,2077874291,FOR_SALE,True,True,,"Coin Operated,Community Facility",False,,1.0,True,1.0,False,False,,True,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,470000.0,Listed for sale,2020-09-12,Ray Evgeny Khaikin,510-402-1802,Bay Area Realty Brokers,Lydiksen Elementary School,7,Thomas S. Hart Middle School,9,Foothill High School,10
717,442 Winfield Ln,Danville,CA,94526,,,685000,685004.0,2.0,2.0,1999.0,-122.00193786621094,37.82816696166992,1080.0,TOWNHOUSE,1006.0,270.0,The Agency,268500.0,50918380,FOR_SALE,True,True,,"In Laundry Room,Gas Dryer Hookup,220 Volt Outlet,Dryer,Washer,Washer/Dryer Stacked Incl",False,,1.0,True,1.0,False,False,,,False,True,,,Composition,,False,,False,,,False,False,,False,False,False,685000.0,Listed for sale,2020-09-23,Dana Weiler,925-998-8470,The Agency,Montair Elementary School,10,Stone Valley Middle School,10,San Ramon Valley High School,10
718,15 Highland Ave APT 5,Burlingame,CA,94010,,The Highlander,1098000,1127976.0,2.0,3.0,1982.0,-122.341723,37.576229,1400.0,TOWNHOUSE,7501.0,400.0,Keller Williams Realty Peninsula Estates,980000.0,15632064,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,False,,,,Other,,False,,False,,,,False,,False,False,False,1098000.0,Listed for sale,2020-08-28,Laura Bryant,650-627-3700,Keller Williams Realty Peninsula Estates,Washington Elementary School,7,Burlingame Intermediate School,8,Burlingame High School,10
719,850 W Grant Pl,San Mateo,CA,94402,,,1380000,1420985.0,3.0,2.0,1940.0,-122.31196,37.561933,1210.0,SINGLE_FAMILY,5279.0,,Silversage Realty Inc,1100000.0,15528989,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,1380000.0,Listed for sale,2020-09-17,Audrey Lin,650-300-9048,Silversage Realty Inc,Sunnybrae Elementary School,2,Borel Middle School,6,Aragon High School,9
720,1432 Webster St,Palo Alto,CA,94301,,,15000000,14816760.0,5.0,6.0,1914.0,-122.146385,37.441867,6780.0,SINGLE_FAMILY,12501.0,,Sereno Group,3640000.0,19494949,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,False,,,,Shake/Shingle,,False,,False,,,,False,,False,False,False,15000000.0,Listed for sale,2020-08-15,Brian Chancellor,650-323-1900,Sereno Group,Walter Hays Elementary School,8,David Starr Jordan Middle School,8,Palo Alto High School,9
721,667 Euclid Ave,Berkeley,CA,94708,,,2599000,2642202.0,4.0,5.0,1938.0,-122.26683044433594,37.899227142333984,3803.0,SINGLE_FAMILY,14400.0,,Coldwell Banker Realty,1660000.0,24848160,FOR_SALE,True,True,True,In Laundry Room,False,,2.0,True,2.0,False,False,,False,False,True,,,Composition,,False,,False,,,False,False,,False,False,False,2599000.0,Listed for sale,2020-09-23,Kelly King,510-714-7231,Coldwell Banker Realty,Washington Elementary School,6,Martin Luther King Middle School,8,Berkeley High School,8
722,533 Wycombe Ct,San Ramon,CA,94583,,,2749000,2748856.0,5.0,9.0,2015.0,-121.989497,37.747832,5460.0,SINGLE_FAMILY,19972.0,,Coldwell Banker Realty,2196000.0,95442255,FOR_SALE,True,True,True,Individual Room,False,,,True,3.0,False,False,Three Or More,,,True,,,Other,,False,,False,,,,False,,False,False,False,2749000.0,Price change,2020-09-14,Tammy Jerome,818-788-5400,Coldwell Banker Realty,Bollinger Canyon Elementary School,9,Iron Horse Middle School,9,California High School,9
723,4237 Jacinto Dr,Fremont,CA,94536,,,1130000,1149859.0,3.0,2.0,1965.0,-122.026588,37.564222,1484.0,SINGLE_FAMILY,5702.0,,MasterKey R.E. Mission,1050000.0,25050037,FOR_SALE,True,,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1130000.0,Listed for sale,2020-09-22,Doreen Roberts,510-651-7400,MasterKey R.E. Mission,Patterson Elementary School,7,Thornton Junior High School,8,American High School,10
724,510 Messian Pl,Danville,CA,94526,,,1775000,1803025.0,6.0,4.0,1998.0,-121.965371,37.815353,3519.0,SINGLE_FAMILY,10846.0,55.0,Compass,850000.0,18438976,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,True,,,Tile,,False,,False,,,,False,,False,False,False,1775000.0,Listed for sale,2020-09-18,Elin Matter and Linda Williams,415-660-9955,Compass,John Baldwin Elementary School,10,Charlotte Wood Middle School,9,San Ramon Valley High School,10
725,1931 Knollcrest Ct,San Ramon,CA,94582,Old Ranch Estates,,1650000,1681526.0,4.0,4.0,1996.0,-121.918212890625,37.745792388916016,3391.0,SINGLE_FAMILY,13481.0,,J. Rockcliff Realtors Inc,0.0,18446195,FOR_SALE,True,True,True,"In Laundry Room,Gas Dryer Hookup,220 Volt Outlet",False,,2.0,True,2.0,False,False,,True,True,True,,,Tile,,False,,False,,,False,False,,False,False,False,1650000.0,Listed for sale,2020-09-04,Lisa and Greg Doyle,925-890-7443,J. Rockcliff Realtors Inc,Country Club Elementary School,8,Pine Valley Middle School,9,California High School,9
